pr_url,is_this_proj_first,number_of_created_pr_in_this_proj_before_pr,closed_at,body,title,commit_add_line_sum,commit_delete_line_sum,commit_total_line_sum,commit_file_change,commit_add_line_max,commit_delete_line_max,commit_total_line_max,commit_add_line_min,commit_delete_line_min,commit_total_line_min,login,before_pr_project_commits_in_month,issue_created_in_project_by_pr_author,issue_created_in_project_by_pr_author_in_month,issue_joined_in_project_by_pr_author,issue_joined_in_project_by_pr_author_in_month,before_pr_user_followers,before_pr_user_commits_proj,before_pr_project_issues,before_pr_project_issues_in_month,before_pr_project_issues_comment,before_pr_project_issues_comment_in_month,merge,github_merge,comment_merge,commit_merge,pr_commit_count,before_pr_project_prs,before_pr_project_prs_in_month,before_pr_project_commits,before_pr_user_commits,contain_test_file,contain_doc_file,before_pr_user_issues,bot_user,whether_pr_created_before_commit,commit_message,before_pr_merge_cnt,before_pr_closed_cnt,before_pr_merge_ratio,before_pr_project_comments_in_prs,code_patch_diff,before_pr_user_projects,number_of_merged_pr_in_this_proj_before_pr,number_of_closed_pr_in_this_proj_before_pr,ratio_of_merged_pr_in_this_proj_before_pr,before_pr_project_comments_in_prs_in_month,before_pr_user_pulls,check_pr_desc_mean,check_pr_desc_medium,pr_desc_len
https://api.github.com/repos/django/django/pulls/9061,1,0,2017-09-11T14:35:31Z,Based on Aniruddha Maru's patch (ticket #27895).,[1.11.x] Fixed #27895 -- Fixed test client response.json crash with non-ASCII characters on Python 2.,15.0,1.0,16.0,4.0,15.0,1.0,16.0,15.0,1.0,16.0,bfabio,201,0,0,0,0,4.0,12,0,0,0,0,0,0,0,0,1.0,9048,168,37069,25,3.0,0.0,5,0,False,Decode JSON with UTF-8 by default in test client.<nl><nl>Based on Aniruddha Maru's patch (ticket #27895).,5892,8884,0.6632147681224674,24270,# -*- coding:utf-8 -*-<nl><nl>import json<nl><nl>from django.conf import settings,44,0,0,0.0,340,0,False,True,7
https://api.github.com/repos/scrapy/scrapy/pulls/4642,0,96,2020-06-23T10:30:48Z,"I only commented this as part of the description of #3881, but it should be documented in the actual docs.",Docs: add note about dataclass items and loaders,36.0,1.0,37.0,1.0,36.0,1.0,37.0,36.0,1.0,37.0,elacuesta,53,11,0,153,4,15.0,81,1838,21,7092,60,1,1,0,1,1.0,2152,23,9210,1333,0.0,1.0,55,0,False,Docs: add note about dataclass items and loaders,1552,2076,0.7475915221579962,7808,,29,83,89,0.9325842696629212,71,40,False,True,20
https://api.github.com/repos/apple/swift/pulls/34113,0,762,2020-09-29T14:18:49Z,rdar://problem/69727772,tests: add a missing codesign command in merge_func_ptrauth.swift,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,eeckstein,1274,11,0,213,0,234.0,137,6363,53,23169,167,1,1,0,1,1.0,33846,402,129231,2914,1.0,0.0,102,0,False,tests: add a missing codesign command in merge_func_ptrauth.swift<nl><nl>rdar://problem/69727772,30046,33480,0.897431302270012,157237,,6,738,761,0.9697766097240472,2063,102,False,False,1
https://api.github.com/repos/apple/swift/pulls/2942,0,66,2016-06-08T20:01:00Z,"Get rid of the transparent intrinsics in the stdlib for optional-to-bool conversion and force-unwrapping optionals so we can generate simpler, non-memory code for these common operations.",Optional codegen improvements,190.0,315.0,505.0,27.0,139.0,236.0,287.0,51.0,79.0,218.0,jckarter,1185,14,0,154,36,916.0,86,908,123,2467,416,1,1,0,1,2.0,2938,495,39232,9027,13.0,0.0,202,0,False,"Remove the unused `isSome` Optional intrinsics.<nl><nl>We already have detailed knowledge of Optional's layout in SILGen, so these intrinsics were almost unused. They were only used in a few obscure places by some optional-to-bool conversions, used by 'is [A]' collection tests and the codegen for 'lazy' properties. Change these over to generate an EnumIsCaseExpr that we can directly lower to a 'select_enum' instruction in SILGen, leading to better codegen and obviating the need for these intrinsic functions.;SILGen: Drop '_unwrapped' intrinsics and use _diagnoseUnexpectedNilOptional.<nl><nl>Being generic, the '_unwrapped' intrinsics force trafficking through memory, and while they're transparent so always get inlined, we don't do memory promotion in -Onone. Emitting the branch inline lets loadable optionals stay values leading to better -Onone codegen. (It also lets us throw away a surprising amount of support code for these optional intrinsics.)",2351,2838,0.828400281888654,9432,,32,59,66,0.8939393939393939,1840,4,False,False,26
https://api.github.com/repos/apple/swift/pulls/28611,0,161,2019-12-07T16:17:30Z,Refactoring for https://bugs.swift.org/browse/TF-993,[AutoDiff] Move VJPEmitter out to separate file.,820.0,706.0,1526.0,4.0,820.0,706.0,1526.0,820.0,706.0,1526.0,bgogul,1610,0,0,0,0,0.0,31,5733,92,20848,303,1,1,0,0,1.0,28448,521,112439,1022,0.0,0.0,3,0,False,Move VJPEmitter out to separate file.,25243,28059,0.8996400441925941,129321,,9,146,156,0.935897435897436,2779,3,False,False,3
https://api.github.com/repos/angular/angular/pulls/29539,0,440,2019-04-01T18:54:33Z,// FW-1194,refactor(compiler-cli): track visited source files in PartialEvaluator,77.0,15.0,92.0,4.0,73.0,11.0,84.0,4.0,4.0,8.0,petebacondarwin,536,140,0,788,2,1038.0,494,17043,194,72178,849,0,0,0,0,2.0,11992,380,18566,21385,0.0,0.0,438,0,False,refactor(compiler-cli): track visited source files in PartialEvaluator;style(compiler-cli): ensure FFR type is implemented correctly,3692,11635,0.3173184357541899,41395,,135,182,435,0.4183908045977011,1062,81,False,False,2
https://api.github.com/repos/netdata/netdata/pulls/4918,0,39,2018-12-06T17:16:06Z,##### Summary<nl>Fixes #4781 <nl><nl>- Bring configuration documentation up-to-date<nl>- Create a user-friendly central config guide. <nl><nl>##### Component Name<nl>Docs<nl><nl>,Config docs improvements,314.0,203.0,517.0,6.0,179.0,166.0,345.0,1.0,1.0,2.0,cakrit,174,25,10,210,169,0.0,9,2868,197,18422,1423,1,1,0,0,3.0,2038,160,7702,348,0.0,0.0,32,0,False,WIP to add a new config readme;WIP;WIP,1885,2009,0.93827775012444,5965,,2,37,39,0.9487179487179488,372,0,False,True,17
https://api.github.com/repos/mrdoob/three.js/pulls/17354,0,1129,2019-08-26T13:46:13Z,Minor clean up in `webgl_clipping_stencil`.,Examples: More clean up.,6.0,24.0,30.0,1.0,6.0,24.0,30.0,6.0,24.0,30.0,Mugen87,538,41,1,2871,121,110.0,84,8887,76,45287,440,1,1,0,1,1.0,8267,166,29970,3566,0.0,0.0,58,0,False,Exampels: More clean up.,6259,8098,0.7729068905902692,30798,,14,1057,1123,0.9412288512911844,659,9,False,False,5
https://api.github.com/repos/netdata/netdata/pulls/1788,0,44,2017-02-15T07:23:20Z,none,web_log plugin: python 2.6 compatability fix,11.0,2.0,13.0,1.0,11.0,2.0,13.0,11.0,2.0,13.0,ilyam8,393,15,0,201,92,0.0,0,983,116,6942,850,1,1,0,1,1.0,801,101,3902,0,0.0,0.0,0,0,False,web_log plugin: python 2.6 compatability fix,748,789,0.9480354879594424,2303,,1,41,44,0.9318181818181818,393,0,False,False,1
https://api.github.com/repos/rails/rails/pulls/15890,0,3,2014-08-11T03:29:47Z,"This method is implemented on the [Numeric's time extension](https://github.com/rails/rails/blob/f1eddea1e3f6faf93581c43651348f48b2b7d8bb/activesupport/lib/active_support/core_ext/numeric/time.rb), I believe that it should be available on `Time` as well.",Add Time#in_milliseconds,10.0,0.0,10.0,2.0,10.0,0.0,10.0,10.0,0.0,10.0,pcreux,1407,0,0,1,0,144.0,112,5733,118,33318,774,0,0,0,0,1.0,10124,476,55725,867,0.0,0.0,90,0,False,"Add Time#in_milliseconds<nl><nl>This method is implemented on the Numeric's time extension,<nl>it should be available on `Time` as well.",6669,9742,0.6845616916444262,38401,,54,1,2,0.5,1530,53,False,True,20
https://api.github.com/repos/rails/rails/pulls/37776,0,74,2019-11-22T14:45:20Z,Fix IRB deprecation warning on tab-completion on Ruby <= 2.5:<nl><nl>- Similar fix as https://github.com/rails/rails/pull/37100/ which<nl>  solved the issue only for ruby 2.6.<nl><nl>  Fix #37775<nl><nl>cc/ @rafaelfranca @casperisfine,Fix IRB deprecation warning on tab-completion on Ruby <= 2.5:,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Edouard-chin,263,8,0,49,7,42.0,90,13024,106,67726,322,1,1,0,1,1.0,24439,137,88820,970,0.0,0.0,49,0,False,Fix IRB deprecation warning on tab-completion on Ruby <= 2.5:<nl><nl>- Similar fix as https://github.com/rails/rails/pull/37100/ which<nl>  solved the issue only for ruby 2.6.<nl><nl>  Fix #37775,16734,23619,0.7084973961641051,87804,,54,54,69,0.782608695652174,297,5,False,True,28
https://api.github.com/repos/bitcoin/bitcoin/pulls/1133,0,98,2012-04-22T21:56:03Z,Fixes #1125.,Make GetDataDir return absolute paths,12.0,7.0,19.0,4.0,12.0,7.0,19.0,12.0,7.0,19.0,sipa,152,4,0,117,30,385.0,48,668,35,2627,202,1,1,0,1,1.0,701,201,3800,943,0.0,0.0,103,0,False,Make GetDataDir return absolute paths,498,667,0.7466266866566716,5809,,6,79,92,0.8586956521739131,432,99,False,False,2
https://api.github.com/repos/rails/rails/pulls/19294,1,0,2015-03-11T22:29:26Z,An attempt to improve the readability of the code. Self methods of CookieJar can be combined into a single metaclass.,Metaclass added for class: ActionDispatch::Cookies::CookieJar,24.0,22.0,46.0,1.0,24.0,22.0,46.0,24.0,22.0,46.0,sbhatore95,745,0,0,1,1,7.0,0,6830,151,39090,853,0,0,0,0,1.0,12411,285,61654,0,0.0,0.0,0,0,False,Metaclass added for class: ActionDispatch::Cookies::CookieJar -> Improved Readability,8266,11996,0.6890630210070023,46650,,0,0,0,0.0,1269,0,False,True,20
https://api.github.com/repos/elastic/elasticsearch/pulls/74562,0,284,2021-06-24T16:15:29Z,Grant `kibana_system` read access to the endpoint agent's metrics and policy data streams.<nl><nl>Backport of https://github.com/elastic/elasticsearch/pull/74340 https://github.com/elastic/elasticsearch/pull/74309,Grant kibana system read endpoint metrics and policy,41.0,1.0,42.0,2.0,41.0,1.0,42.0,41.0,1.0,42.0,albertzaharovits,1134,60,0,242,0,4.0,83,25034,172,93952,757,1,1,0,0,1.0,46728,960,116363,2463,0.0,0.0,147,0,False,Grant kibana_system user to read from Endpoint metrics datastream (telemetry). (#74340),40401,46637,0.86628642494157,121659,,15,262,284,0.9225352112676056,1614,50,False,False,16
https://api.github.com/repos/laravel/laravel/pulls/4703,1,0,2018-07-12T14:00:51Z,Integrating the new except-URI functionality for the maintenance mode (see: PR #24740 in `laravel/framework`) as boilerplate middleware.,[5.6] Adding boilerplate maintenance middleware with excepted URIs array,18.0,1.0,19.0,2.0,18.0,1.0,19.0,18.0,1.0,19.0,thannaske,20,0,0,0,0,10.0,14,0,0,0,0,1,1,0,1,1.0,3051,19,5702,89,0.0,0.0,8,0,False,Adding boilerplate maintenance middleware with excepted URIs array,1257,3050,0.4121311475409836,7252,,12,0,0,0.0,31,0,False,True,17
https://api.github.com/repos/elastic/elasticsearch/pulls/73283,0,3144,2021-05-20T16:24:28Z,Backports the following commits to 7.12:<nl> - [DOCS] Update exists API for data streams (#73180),[7.12] [DOCS] Update exists API for data streams (#73180),16.0,19.0,35.0,2.0,16.0,19.0,35.0,16.0,19.0,35.0,jrodewig,1462,102,7,265,5,0.0,258,24853,210,93174,762,1,1,0,0,1.0,45736,1116,115191,10384,0.0,2.0,918,0,False,[DOCS] Update exists API for data streams (#73180)<nl><nl>Updates the exists API docs to better reflect its support of data streams and<nl>aliases.<nl><nl>Co-authored-by: Elastic Machine <elasticmachine@users.noreply.github.com><nl># Conflicts:<nl>#	docs/reference/indices/indices-exists.asciidoc,39467,45657,0.8644238561447314,120012,,29,3036,3138,0.9674952198852772,1821,830,False,False,15
https://api.github.com/repos/mui-org/material-ui/pulls/24303,0,936,2021-01-07T11:02:48Z,Ported behavior of azure pipelines and CircleCI to GitHub actions. Now I just need to cancel ~1300 jobs in the queue :grimacing: <nl><nl>Update:<nl>Cancelling queued runs of l10nbot with https://gist.github.com/eps1lon/9c822429bffb5db5a3f221dd00fea842#file-cancel-gh-actions-js,[test] Skip expensive GitHub actions on l10nbot commits,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,eps1lon,235,34,0,2337,31,4.0,565,12044,133,53428,681,1,1,0,0,1.0,11818,254,17158,10955,0.0,0.0,694,0,False,[test] Skip dev CI on l10nbot commits,9725,11796,0.8244320108511359,35519,,196,823,931,0.8839957035445757,771,415,False,False,29
https://api.github.com/repos/nodejs/node/pulls/34617,0,51,2020-08-06T21:31:47Z,Only call `executionAsyncResource()` in `getStore()` if the ALS instance is enabled because the resource is not needed otherwise.,async_hooks: don't read resource if ALS is disabled,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Flarna,725,13,0,110,10,5.0,59,11577,115,79469,756,1,0,1,1,1.0,21910,266,60446,789,0.0,0.0,88,0,False,[async_hooks] don't read resource if ALS is disabled<nl><nl>Only call executionAsyncResource() in getStore() if the ALS instance is<nl>enabled because the resource is not needed otherwise.,18317,21707,0.8438291795273414,166919,,14,45,49,0.9183673469387756,1616,18,False,False,18
https://api.github.com/repos/bitcoin/bitcoin/pulls/57,0,2,2011-02-03T17:41:12Z,none,Reset testnet with a new genesis block,3.0,3.0,6.0,1.0,3.0,3.0,6.0,3.0,3.0,6.0,davout,43,5,2,6,1,22.0,5,30,15,50,39,1,1,0,1,1.0,26,23,428,145,0.0,0.0,9,0,False,Reset testnet with a new genesis block,19,21,0.9047619047619048,23,,10,1,1,1.0,17,2,False,False,1
https://api.github.com/repos/godotengine/godot/pulls/39846,0,157,2020-06-26T11:11:50Z,Fixes #39699 and changes Physics2D as well to make things consistent.<nl><nl>Stores the shape resource instead of RID to avoid the shape to be released while still used for queries.<nl><nl>Breaks compatibility by removing get/set_shape_rid from query parameters.,Store the shape reference in PhysicsShapeQueryParameters2D/3D,30.0,54.0,84.0,6.0,30.0,54.0,84.0,30.0,54.0,84.0,pouleyKetchoupp,813,34,1,79,3,0.0,56,21262,270,98199,2918,0,0,0,0,1.0,15367,362,33742,392,0.0,2.0,59,0,False,Store the shape reference in PhysicsShapeQueryParameters2D/3D<nl><nl>Fixes #39699 and changes Physics2D as well to make things consistent.<nl><nl>Stores the shape resource instead of RID to avoid the shape to be released<nl>while still used for queries.<nl><nl>Breaks compatibility by removing get/set_shape_rid from query parameters.,12632,14870,0.8494956287827842,44518,,5,136,148,0.918918918918919,1492,38,False,True,36
https://api.github.com/repos/vercel/next.js/pulls/7412,0,107,2019-05-23T07:52:37Z,This pull request upgrades Babel for a **faster TypeScript experience**. It also bumps everything else so we don't fall too far behind.,Upgrade dependencies,1963.0,1377.0,3340.0,4.0,1963.0,1377.0,3340.0,1963.0,1377.0,3340.0,Timer,170,31,1,79,26,337.0,305,4088,144,18826,649,1,1,0,0,1.0,3252,163,3677,5540,0.0,0.0,333,0,False,:arrow_up: Upgrade workspace dependencies,2614,3220,0.8118012422360248,7407,,114,101,107,0.9439252336448598,720,11,False,True,22
https://api.github.com/repos/godotengine/godot/pulls/12825,0,5,2017-11-11T06:30:00Z,none,Fix particles' tangential acceleration randomness,2.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,mrcdk,749,37,16,39,15,24.0,59,7748,399,34672,2140,1,1,0,1,1.0,4971,409,12475,747,0.0,0.0,78,0,False,Fix particles' tangential acceleration randomness,4143,4875,0.8498461538461538,12299,,51,1,4,0.25,964,3,False,False,1
https://api.github.com/repos/flutter/flutter/pulls/7222,0,145,2016-12-09T19:38:38Z,The default rpc.Peer constructor was applying a transformer that filters<nl>out these errors.<nl><nl>See https://github.com/flutter/flutter/issues/7174,Propagate exceptions when parsing invalid JSON received from VM service RPCs,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,jason-simmons,191,19,1,105,6,9.0,38,3939,243,10146,749,1,1,0,0,1.0,3132,205,6927,1059,0.0,0.0,28,0,False,Propagate exceptions when parsing invalid JSON received from VM service RPCs<nl><nl>The default rpc.Peer constructor was applying a transformer that filters<nl>out these errors.<nl><nl>See https://github.com/flutter/flutter/issues/7174,2946,3119,0.9445335043283104,7445,,13,140,145,0.9655172413793104,464,5,False,True,13
https://api.github.com/repos/spring-projects/spring-boot/pulls/26254,0,22,2021-08-02T13:50:43Z,@bclozel I put together a WIP and wanted to get a nod from you (or not) on my current direction before investing in adding tests. <nl><nl>Fixes gh-26037,Add spring.webflux.multipart configuration properties,514.0,1.0,515.0,6.0,514.0,1.0,515.0,514.0,1.0,515.0,bono007,520,0,0,0,0,0.0,18,20994,367,52547,441,1,0,1,1,1.0,4709,50,32462,111,0.0,0.0,120,0,True,Add spring.webflux.multipart configuration properties<nl><nl>Fixes gh-26037,3339,4688,0.7122440273037542,12547,,23,18,21,0.8571428571428571,126,14,False,False,27
https://api.github.com/repos/pytorch/pytorch/pulls/3052,0,17,2017-10-13T14:56:20Z,Provides better error handle and message. Fixes #3039 .,More shape checking for ConvNd,36.0,4.0,40.0,1.0,36.0,4.0,40.0,36.0,4.0,40.0,SsnL,544,0,0,13,13,109.0,28,1572,174,5316,656,1,1,0,0,1.0,1399,187,7611,746,0.0,0.0,47,0,False,check conv weight & bias dims,1176,1357,0.866617538688283,2848,,23,13,16,0.8125,448,0,False,False,9
https://api.github.com/repos/pytorch/pytorch/pulls/57299,0,215,2021-04-30T00:53:38Z,This reverts commit e8c268746b297efa988e03abc61ff22203bf3980.<nl>It occasionally produces wrong results.<nl>,"Revert ""Remove sync for randperm on small tensors. (#54113)""",56.0,249.0,305.0,4.0,56.0,249.0,305.0,56.0,249.0,305.0,ngimel,2486,67,2,1293,63,57.0,122,15007,349,59857,1447,1,0,0,1,1.0,35117,1578,54638,1166,1.0,0.0,125,0,False,"Revert ""Remove sync for randperm on small tensors. (#54113)""<nl><nl>This reverts commit e8c268746b297efa988e03abc61ff22203bf3980.",27436,34514,0.7949237990380715,103815,,23,190,215,0.8837209302325582,6670,39,False,False,8
https://api.github.com/repos/kubernetes/kubernetes/pulls/921,1,0,2014-08-16T03:22:55Z,"There is no longer a #setup anchor in home page, though i don't if #content is the right one.  Also, the three lines of commands are kind of misleading, I think the example should also work for vagrant. Is it?","Fix broken link in GuestBook example, remove unnecessary content.",1.0,5.0,6.0,1.0,1.0,5.0,6.0,1.0,5.0,6.0,ddysher,653,1,1,2,2,67.0,24,263,127,1124,662,1,1,0,1,1.0,657,312,1492,462,0.0,0.0,4,0,False,"Fix broken link, remove unnecessary content.",589,626,0.9408945686900958,2227,,29,0,0,0.0,1456,1,True,True,41
https://api.github.com/repos/mui-org/material-ui/pulls/3937,0,78,2016-04-14T13:32:44Z,"@callemall/material-ui Have a careful look please :sweat_smile: <nl><nl>~~Also note that the readme I refer to in the changelog is a broken link. yes it's broken for now, but it won't be by the time this PR is merged~~ :wink: ",Prepare the 0.15.0-beta.1 release,180.0,23.0,203.0,7.0,180.0,23.0,203.0,180.0,23.0,203.0,alitaheri,199,26,1,737,33,99.0,32,2112,148,8132,614,1,1,0,1,1.0,1818,120,4243,398,0.0,2.0,16,0,False,Prepare the 0.15.0-beta.1 release,1398,1789,0.781442146450531,7102,,15,71,77,0.922077922077922,619,1,True,True,40
https://api.github.com/repos/angular/angular/pulls/35066,0,409,2020-02-06T17:33:38Z,More docs!<nl><nl>You can preview cleanup [here](https://pr35066-4e7880b.ngbuilds.io/guide/template-syntax#class-binding) and the new section on priority order [here](https://pr35066-4e7880b.ngbuilds.io/guide/template-syntax#styling-priority).,docs(ivy): add docs for styling priority order,193.0,41.0,234.0,6.0,130.0,30.0,137.0,28.0,4.0,32.0,kara,714,32,0,754,3,1747.0,225,19178,193,97903,999,0,0,0,0,3.0,15046,237,23699,18317,0.0,0.0,112,0,False,docs(ivy): clean up class binding docs and update to v9 behavior;docs(ivy): update style binding docs to v9 behavior;docs(ivy): add docs for styling priority order,3806,14569,0.2612396183677671,65789,,65,99,407,0.2432432432432432,1184,21,False,False,14
https://api.github.com/repos/bitcoin/bitcoin/pulls/8590,0,198,2016-08-26T11:24:37Z,This removes the remaining unused variables outside of `src/test`.,Remove unused variables,2.0,6.0,8.0,4.0,2.0,6.0,8.0,2.0,6.0,8.0,MarcoFalke,222,23,1,303,35,0.0,4,2621,45,13407,272,1,1,0,1,1.0,5892,133,13031,69,0.0,0.0,0,0,False,Remove unused variables,4156,5755,0.7221546481320591,39605,,4,153,184,0.8315217391304348,877,0,False,False,9
https://api.github.com/repos/bitcoin/bitcoin/pulls/9164,0,24,2016-11-15T17:44:31Z,none,[trivial] credit values are CAmount,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,instagibbs,382,4,1,7,4,126.0,61,2767,74,14221,354,1,1,0,1,1.0,6310,161,13966,797,0.0,0.0,35,0,False,credit values are CAmount,4467,6178,0.7230495305924247,42416,,30,17,20,0.85,1016,1,False,False,1
https://api.github.com/repos/kubernetes/kubernetes/pulls/15984,0,222,2015-10-21T23:45:12Z,none,fix extensions enabling in aws kube-up,3.0,3.0,6.0,1.0,3.0,3.0,6.0,3.0,3.0,6.0,mikedanese,2042,32,11,330,75,185.0,105,5836,678,35092,3825,1,1,0,1,1.0,10147,1069,20609,2353,0.0,0.0,75,0,False,fix extensions enabling in aws kube-up,8727,9860,0.8850912778904665,70410,,47,192,216,0.8888888888888888,11626,8,False,False,1
https://api.github.com/repos/pytorch/pytorch/pulls/28977,0,41,2019-11-04T15:33:53Z,Stack from [ghstack](https://github.com/ezyang/ghstack):<nl>* **#28977 Skip flaky test in test_dist_autograd**<nl><nl>`<nl><nl>Differential Revision: [D5591234](https://our.internmc.facebook.com/intern/diff/D5591234/),Skip flaky test in test_dist_autograd,4.0,1.0,5.0,1.0,4.0,1.0,5.0,4.0,1.0,5.0,xush6528,2160,10,4,9,4,0.0,5,9274,420,35103,1795,0,0,0,0,1.0,17373,1265,26315,19,1.0,0.0,6,0,False,Skip flaky test in test_dist_autograd<nl><nl>`<nl><nl>Differential Revision: [D5591234](https://our.internmc.facebook.com/intern/diff/D5591234/)<nl><nl>[ghstack-poisoned],13494,16881,0.7993602274746757,38359,,1,19,34,0.5588235294117647,2794,0,False,False,11
https://api.github.com/repos/pytorch/pytorch/pulls/15576,0,4,2018-12-28T17:04:28Z,Summary:<nl>port replication padding 2D and 3D from legacy TH API implementation<nl>to ATen implementation.<nl><nl>Differential Revision: D13553124,Port replication_pad2d and replication_pad3d to ATen; update per review comments,1349.0,1245.0,2594.0,16.0,1349.0,1245.0,2594.0,1349.0,1245.0,2594.0,lhuang04,664,0,0,0,0,0.0,4,5699,377,20583,1297,0,0,0,0,1.0,8861,705,15746,16,0.0,0.0,0,0,False,Port replication_pad2d and replication_pad3d to ATen; update per review comments<nl><nl>Summary:<nl>port replication padding 2D and 3D from legacy TH API implementation<nl>to ATen implementation.<nl><nl>Differential Revision: D13553124<nl><nl>fbshipit-source-id: 550add23f14aac2a7c9e5de071fe19cd59bdf454,7220,8602,0.8393396884445478,19062,,1,3,3,1.0,1136,0,False,False,15
https://api.github.com/repos/rails/rails/pulls/19140,0,3,2015-03-01T02:40:36Z,none,Update link (minor fix),1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,kant,772,0,0,0,0,17.0,69,6785,144,38855,922,0,0,0,0,1.0,12302,274,61394,121,0.0,0.0,15,0,False,Update link (minor fix),8188,11890,0.6886459209419681,46248,,85,2,2,1.0,1288,5,False,False,1
https://api.github.com/repos/elastic/elasticsearch/pulls/9044,1,0,2014-12-23T20:00:58Z,Doesn't have a corresponding issue. Just ignores intellij-idea project files to reduce noise.,ignore intellij project/workspace files,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,janmejay,903,0,0,0,0,34.0,35,5942,238,16199,951,0,0,0,0,1.0,3016,198,19997,833,0.0,0.0,2,0,False,ignore intellij project/workspace files,985,2941,0.3349200952057123,9262,,21,0,0,0.0,736,0,False,False,13
https://api.github.com/repos/angular/angular/pulls/19182,0,240,2017-09-24T19:53:54Z,"This fixes a bad cherry-pick from master of https://github.com/angular/angular/commit/b6833d1bbd9190dde604448dc6168ca08b16fa58 to 4.4.x as https://github.com/angular/angular/commit/1302e5494764f1d6e81842ef03f7b787bc57e50f, which missed a change.",fix(upgrade): remove code setting id attribute.,,,,,,,,,,,petebacondarwin,297,83,0,461,20,1026.0,398,11654,299,48279,1193,0,0,0,0,0.0,7347,191,10815,16387,0.0,0.0,365,0,True,,3381,7083,0.4773401101228293,19635,,122,163,237,0.6877637130801688,794,77,False,True,17
https://api.github.com/repos/gin-gonic/gin/pulls/1969,0,151,2019-07-09T22:20:21Z,ref: #1673 ,upgrade github.com/ugorji/go/codec,12.0,16.0,28.0,3.0,12.0,16.0,28.0,12.0,16.0,28.0,thinkerou,13,14,0,409,30,62.0,183,1061,24,4203,111,1,1,0,0,1.0,776,18,1278,2859,0.0,0.0,148,0,False,upgrade github.com/ugorji/go/codec,553,762,0.7257217847769029,2028,,98,134,149,0.8993288590604027,47,6,False,False,3
https://api.github.com/repos/pytorch/pytorch/pulls/20172,0,391,2019-05-08T21:41:47Z,cc @nairbv <nl>All failures I have seen are of this combination. So let's just disable it for all cases. After #20063 I find it failing for py3 once.,Disable worker_kill & holder_iter_reference combination in test_proper_exit,4.0,3.0,7.0,1.0,4.0,3.0,7.0,4.0,3.0,7.0,SsnL,593,160,14,1283,72,114.0,128,6957,306,26035,1309,1,0,0,1,1.0,11793,806,18123,5327,1.0,0.0,293,0,False,Disable worker_kill & holder_iter_reference combination in test_proper_exit,9394,11460,0.8197207678883072,24635,"<nl>    @skipIfRocm<nl>    @unittest.skipIf(not HAS_PSUTIL, ""psutil not found"")<nl>    def test_proper_exit(self):<nl>        (r'''There might be ConnectionResetError or leaked semaphore warning '''<nl>         r'''(due to dirty process exit), but they are all safe to ignore''')",53,347,383,0.9060052219321147,1790,13,False,True,28
https://api.github.com/repos/kubernetes/kubernetes/pulls/8633,0,250,2015-05-22T18:10:33Z,forgot to commit this before,reduce verbosity of log line,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,thockin,1947,222,33,1441,199,577.0,65,3067,574,18719,3661,1,1,0,1,1.0,5565,993,11660,2021,0.0,0.0,384,0,False,reduce verbosity of log line,4915,5435,0.9043238270469182,26250,,12,227,248,0.9153225806451613,5391,14,False,False,5
https://api.github.com/repos/puppeteer/puppeteer/pulls/81,0,2,2017-07-14T22:55:38Z,none,Fixed page.waitFor,39.0,2.0,41.0,2.0,39.0,2.0,41.0,39.0,2.0,41.0,ak239,128,1,1,0,0,187.0,57,42,42,70,70,1,1,0,0,1.0,38,38,165,722,1.0,0.0,19,0,False,Fixed page.waitFor,31,33,0.9393939393939394,45,,21,2,2,1.0,45,0,False,False,1
https://api.github.com/repos/pytorch/pytorch/pulls/30581,0,18,2019-12-03T19:30:41Z,Update v1.4.0 Persons of Interest to match that from v1.2.0<nl>https://github.com/pytorch/pytorch/blob/v1.2.0/docs/source/community/persons_of_interest.rst<nl>,Update v1.4.0 Persons of Interest to match v1.2.0,63.0,83.0,146.0,1.0,63.0,83.0,146.0,63.0,83.0,146.0,jlin27,1663,1,0,13,0,20.0,29,9604,348,36521,1483,0,0,0,0,1.0,18440,1099,27914,208,0.0,1.0,1,0,False,Update v1.4.0 Persons of Interest to match v1.2.0<nl><nl>Update v1.3.0 Persons of Interest to match that from v1.2.0<nl>https://github.com/pytorch/pytorch/blob/v1.2.0/docs/source/community/persons_of_interest.rst,14293,17938,0.79680008919612,40849,,12,8,12,0.6666666666666666,2648,0,False,False,10
